id,result,context
e8f8670d-1952-4426-a0c0-73d59b6c154e,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
4d88618a-1f64-4488-976d-ad41f517d227,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
a84ddc16-9c39-42d5-bf93-e171fe9897d8,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
32752d0d-fa96-4ddd-9590-43abfa1b7064,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
20a7697d-fcbf-4831-8156-7f770b2f532d,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
05729955-1a99-46e2-97df-9b0826ff51ee,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f5e902e9-20ac-4440-9549-fba5e431f070,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
66e812ee-9871-4ded-a512-34bb08703f48,success,"{'amount_in': 50000, 'amount_out': '8595', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
d109d819-bc4b-4f9a-b8d0-8818548fae45,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f65cb40e-1cbb-4153-96d0-c2e58b8f8bfc,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f56c771c-0ab1-4b8e-b10b-265f541432d5,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
69d99e8d-91ee-4e90-aab2-7800b74075a2,success,"{'amount_in': 50000, 'amount_out': '8564', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
47a0ae01-a971-4fbf-9727-fa8deb719c0a,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c2f16134-f6b2-4fb1-aa7a-ef71ea20b764,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
7d3aae1a-7bc3-4816-a462-158dc2f667ce,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
bf844984-b5b8-4b21-bbdc-aebe2bbc5c5f,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
25227dd7-73ad-40f2-8662-7e01e7aad7b6,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
b3d8e07c-e711-457c-86f3-03e8b9db79ee,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ceebab34-78ca-46e3-8e38-829205c400eb,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
5ae35212-9c12-49b4-aa27-9620ac840c3d,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
3453974f-3087-4ecf-a288-9cbd905b0184,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
fc837684-fe8c-4c49-8720-d46204c410cb,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f8814254-7287-4069-a4b6-7f3e843837ea,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ee7855e1-1475-4bf6-84e6-82b56d4efd5a,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
9e5f9e15-6334-49bf-b848-2b4d244313d9,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
411aaa66-8379-4db4-af42-2737603d5be9,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c2771955-10b5-49e6-9fd3-97b3b4509fa3,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
fb21af9d-5bdb-4b55-9915-094a00a2edb0,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e97460fb-d115-4cbc-82af-6f4a2792b5da,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
cd50e2fc-322d-4e58-b8f0-e6406005bc9f,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
4ce6cc63-1f32-42c7-85af-f0a82653ccd4,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
283fa0a7-eff3-4caf-b94d-d7e0f222d37a,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
70181ac2-8ebb-4f50-b403-2cb9cd6420ff,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
3cca940c-bb08-40ca-8aa2-4d9d16bb3a44,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
39c24483-6a24-4eba-8a8a-1098d87dbf12,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
d02035f4-3d35-4d7f-91f6-8b216f4008b5,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
14f4476b-3934-407b-9eae-a067c2b1c4b3,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
79191506-1133-4906-8dd6-1e771df1b4ad,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e70c81ea-e980-4ebb-98f0-67f80f250f6a,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
7b9b72ff-5b20-4251-b311-2502d9c2e6e0,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
89b0a42b-56b9-401b-ab1d-d8029f5393f6,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
839f0083-f5fa-4da5-b0df-99a09e866491,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
2288e5d7-c3ca-4421-83d2-16272a9bbfa7,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
1dab251d-9c5d-4045-a653-a2439bd2228c,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
bc2efa0c-fb3b-46fd-9b83-d3ead7e44bd3,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
0648311d-9b59-4cd5-be2f-1be311d20126,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
5a01dce8-e3e9-4967-8fd9-90e0ebdd5109,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
a662f03f-28c3-4b73-ac01-4233feced9f0,success,"{'amount_in': 50000, 'amount_out': '8560', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
0178eb33-5128-427f-8d4e-7797c672cf55,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
3a2adf48-803a-4949-a883-a209c813090e,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
3a175efe-cc90-497f-9855-700f72652aec,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f7a771e2-337c-4f4b-b3a0-15adef39a4a3,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
77907e8b-36a8-4933-93f4-e0ec429d8bbc,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c71ed145-4ecb-4c7c-984d-3ab18fb6011b,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c8d09818-0bd2-4c94-ae37-65bfbf74b624,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
957ff238-aa25-4896-a7de-b7b0d5e8666b,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
51bb503b-732d-482a-88a0-521ce2b25b31,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e302c1df-9fb2-4e32-a0a9-9f7e42bc069a,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
5fb91c75-7a39-437a-8609-d934a9a78862,success,"{'amount_in': 50000, 'amount_out': '8546', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
331e01e5-12fd-489b-8d6e-dedf127f502f,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
0022c5ff-4d7f-4166-91c1-e545e8d0a6a0,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e79976f2-eabb-42d9-8da5-f65d7796d7a8,success,"{'amount_in': 50000, 'amount_out': '8545', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
561cd010-aac8-486b-9e1a-781216b5f3aa,success,"{'amount_in': 50000, 'amount_out': '8545', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
8c05e830-6835-4811-92b2-057f7c5c973f,success,"{'amount_in': 50000, 'amount_out': '8545', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
4a224ea7-2e3a-4a4b-afbd-213f5fbc928b,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
39fb013d-b1c5-42a3-b7f1-b6afd8a00ef9,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ebc12d60-33f9-4fca-9d0e-61f14e578ac7,success,"{'amount_in': 50000, 'amount_out': '8545', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
5411db2f-127f-44c9-b7e8-595487794334,success,"{'amount_in': 50000, 'amount_out': '8547', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
759abdd8-6b88-4ffe-a93b-54014402bb08,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
9759e68c-f4ba-4b4b-8c55-83879abdfc99,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
bf989f33-f2d3-4961-9d60-7c4749148159,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
6fa386f2-ecb8-4fe5-b1a9-bfbcfbd06432,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
890cb6da-3e38-47f5-9c0a-f7c49ddfd837,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
38dfbd53-59fc-4470-afcb-42710496a8bd,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
7eef294f-56ce-4b48-a954-526ccd48402f,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
1f28db75-05cc-44ce-a141-8b126ec83905,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c2a7d691-3396-413c-a13a-b382d5ffd3db,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
b773b6e1-9d6d-44ce-8238-68bebfb23e39,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
7887969f-bc17-42d6-bbed-dcb688477944,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
1f116bd4-2376-4bae-bb3d-7f9acd104d9a,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
82f0a02e-4672-47c0-8e8a-2dabafcb7100,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
6d032e4a-058e-4e35-ac08-e51ac90ec0dc,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
41a23990-44e8-4d6f-8cfe-9ffbdbef8b61,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
f726140b-aa39-424c-9226-e4cdcc301577,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
a27bd490-4187-4d77-9347-d64fe1121390,success,"{'amount_in': 50000, 'amount_out': '8553', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
aeb77e01-2513-4097-98c4-92dab7fd9655,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
cffefa25-703d-48e8-8d53-623875bc1d3c,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
efaeec7d-3351-4e82-bb1e-e103710e7133,success,"{'amount_in': 50000, 'amount_out': '8554', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
809c9a45-a5fd-436b-a018-7bf56c0dec12,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
1a1fe500-1ffc-4306-8311-f37361de7271,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
fb7dce0f-7ef2-4858-bb56-1d708ada5f79,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
49540e5d-6251-406a-a242-0019f505d9ad,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e6d5ba02-d76e-464e-bf9d-9da6cd458861,success,"{'amount_in': 50000, 'amount_out': '8563', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
28a11cc4-74ac-4f73-b1bd-55c8171ef1ef,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
b6e7b28b-6ef4-4053-a44d-990042ccd565,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
117996f4-28b7-4484-b344-c87e3d02f454,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
d8db79cc-2c3b-494d-9197-19088ef8a801,success,"{'amount_in': 50000, 'amount_out': '8562', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ea52bcd5-711e-4e41-9c8d-7cd711fa2b46,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
b9d72f11-8810-42b3-91ee-1772e5ebcf4b,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
16755f5b-1af0-419f-a14f-b254b025685c,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
7f9ccd1b-025b-4254-b8f3-498c058718a6,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
3f1b3f9c-e933-4a8f-a8f7-ea035618343d,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ca7f2ced-c0da-44d0-8d16-1a24ddab3e74,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
ed5ce4b7-9043-4eed-b800-6242c1374091,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
c0690598-7699-45e3-84c4-1bb5241ef365,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
2b1f162b-a040-44da-a5fa-15fa5bf54822,success,"{'amount_in': 50000, 'amount_out': '8561', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
dab2b4b3-4fde-4ae6-a236-37c566aa2419,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
e5b6d2a6-a2ae-4bdb-bc48-b52c844c2283,success,"{'amount_in': 50000, 'amount_out': '8566', 'input_token': 'So11111111111111111111111111111111111111112', 'output_token': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v'}"
